age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target2,balance2,,steps 
51,technician,married,secondary,no,no,no,cellular,24,aug,467,2,88,4,other,1,positive,,
48,housemaid,married,tertiary,no,no,no,cellular,24,aug,232,2,-1,0,unknown,1,positive,,
37,blue-collar,married,primary,no,yes,no,cellular,25,aug,511,1,392,13,failure,1,positive,,
37,technician,married,tertiary,no,yes,no,cellular,25,aug,192,1,193,1,success,1,positive,,
18,student,single,unknown,no,no,no,cellular,25,aug,130,2,-1,0,unknown,1,positive,,
64,retired,married,tertiary,no,no,no,cellular,25,aug,479,1,-1,0,unknown,1,positive,,
69,retired,married,secondary,no,no,no,cellular,25,aug,412,2,-1,0,unknown,1,negative,,
36,management,married,tertiary,no,no,no,cellular,25,aug,242,6,95,4,success,1,positive,,
43,services,married,secondary,no,no,no,cellular,25,aug,291,2,95,4,success,1,positive,,
63,housemaid,married,primary,no,no,no,telephone,26,aug,128,3,-1,0,unknown,1,positive,,
70,retired,married,secondary,no,no,no,telephone,26,aug,314,1,-1,0,unknown,1,positive,,
60,technician,single,primary,no,no,no,cellular,26,aug,323,1,-1,0,unknown,1,positive,,
86,retired,divorced,primary,no,no,no,telephone,26,aug,189,1,-1,0,unknown,1,negative,,
64,retired,married,unknown,no,no,no,cellular,26,aug,244,2,-1,0,unknown,1,positive,,
72,retired,married,secondary,no,no,no,cellular,26,aug,186,1,-1,0,unknown,1,positive,,
42,management,married,tertiary,no,no,no,cellular,26,aug,513,1,-1,0,unknown,1,positive,,
60,retired,married,tertiary,no,no,no,cellular,26,aug,624,1,-1,0,unknown,1,positive,,
43,management,single,tertiary,no,yes,no,cellular,26,aug,257,1,474,3,failure,1,positive,,
25,student,single,secondary,no,no,no,telephone,26,aug,170,4,-1,0,unknown,1,positive,,
57,management,divorced,unknown,no,no,no,cellular,27,aug,700,4,92,1,failure,1,positive,,
28,management,single,tertiary,no,yes,no,telephone,27,aug,157,2,119,1,other,1,positive,,
36,blue-collar,single,secondary,no,yes,no,cellular,27,aug,259,3,475,4,success,1,positive,,
66,retired,married,secondary,no,no,no,cellular,27,aug,212,1,-1,0,unknown,1,positive,,
33,technician,single,tertiary,no,no,no,cellular,27,aug,445,3,-1,0,unknown,1,positive,,
36,technician,single,secondary,no,yes,no,cellular,27,aug,398,2,477,1,failure,1,positive,,
29,technician,single,secondary,no,no,no,cellular,27,aug,81,1,94,1,success,1,positive,,
62,unemployed,married,secondary,no,no,no,cellular,28,aug,162,2,-1,0,unknown,1,positive,,
34,blue-collar,married,secondary,no,yes,no,cellular,28,aug,207,3,130,5,other,1,positive,,
29,unemployed,single,tertiary,no,no,no,cellular,28,aug,622,1,-1,0,unknown,1,positive,,
30,management,married,tertiary,no,yes,no,cellular,28,aug,173,1,164,4,other,1,positive,,
32,technician,married,tertiary,no,yes,no,cellular,28,aug,370,1,116,4,success,1,positive,,
39,blue-collar,single,primary,no,no,no,cellular,28,aug,261,1,-1,0,unknown,1,positive,,
55,admin.,divorced,secondary,no,no,no,cellular,28,aug,155,2,93,8,failure,1,positive,,
36,management,single,tertiary,no,no,no,cellular,28,aug,207,8,98,1,failure,1,positive,,
27,student,single,tertiary,no,no,no,cellular,31,aug,160,3,98,1,failure,1,positive,,
45,management,married,tertiary,no,yes,yes,telephone,31,aug,473,2,283,1,success,1,positive,,
55,management,married,unknown,no,yes,no,cellular,31,aug,186,3,101,2,success,1,positive,,
52,blue-collar,married,secondary,no,yes,no,cellular,31,aug,267,1,474,1,failure,1,positive,,
49,management,single,tertiary,no,no,no,cellular,31,aug,470,1,97,3,failure,1,positive,,
25,technician,single,tertiary,no,no,no,cellular,31,aug,271,2,-1,0,unknown,1,positive,,
30,blue-collar,married,primary,no,yes,no,cellular,31,aug,219,1,157,12,failure,1,positive,,
33,technician,single,secondary,no,yes,no,cellular,31,aug,268,8,-1,0,unknown,1,positive,,
39,management,married,tertiary,no,yes,no,cellular,1,sep,265,2,476,4,success,1,positive,,
48,management,divorced,tertiary,no,yes,no,cellular,1,sep,120,1,98,5,success,1,positive,,
36,management,married,tertiary,no,no,no,cellular,1,sep,212,1,-1,0,unknown,1,positive,,
27,admin.,married,secondary,no,no,no,cellular,1,sep,82,1,-1,0,unknown,1,positive,,
51,management,married,tertiary,no,no,no,cellular,1,sep,181,1,98,2,failure,1,positive,,
25,services,single,secondary,no,yes,no,cellular,1,sep,531,2,-1,0,unknown,1,positive,,
48,technician,married,secondary,no,yes,no,cellular,2,sep,378,2,386,1,success,1,positive,,
70,retired,married,secondary,no,no,no,cellular,2,sep,140,2,-1,0,unknown,1,positive,,
63,retired,married,secondary,no,no,no,cellular,2,sep,233,2,-1,0,unknown,1,positive,,
34,services,single,secondary,no,yes,no,cellular,2,sep,121,3,100,5,other,1,positive,,
46,admin.,married,tertiary,no,no,no,cellular,3,sep,260,1,94,8,success,1,positive,,
71,retired,married,tertiary,no,no,no,telephone,3,sep,471,1,189,1,success,1,positive,,
44,technician,single,tertiary,no,no,no,cellular,3,sep,444,1,99,1,failure,1,positive,,
31,self-employed,single,tertiary,no,no,no,cellular,3,sep,365,1,94,1,success,1,positive,,
32,admin.,married,secondary,no,no,no,cellular,3,sep,331,1,99,2,other,1,positive,,
40,unemployed,single,tertiary,no,no,no,cellular,3,sep,733,1,93,1,success,1,positive,,
62,management,married,tertiary,no,no,no,cellular,3,sep,299,1,-1,0,unknown,1,negative,,
30,admin.,single,secondary,no,no,no,cellular,4,sep,316,3,-1,0,unknown,1,negative,,
55,management,married,primary,no,no,no,cellular,4,sep,328,2,94,2,success,1,positive,,
60,retired,married,secondary,no,no,no,cellular,4,sep,520,1,-1,0,unknown,1,positive,,
57,management,divorced,tertiary,no,yes,no,cellular,4,sep,730,1,157,4,failure,1,positive,,
59,admin.,single,secondary,no,no,no,cellular,4,sep,879,1,-1,0,unknown,1,positive,,
31,technician,single,tertiary,no,no,no,cellular,4,sep,293,1,93,1,success,1,positive,,
26,technician,single,secondary,no,yes,no,cellular,4,sep,230,1,93,7,success,1,positive,,
73,retired,married,unknown,no,no,no,telephone,4,sep,770,3,-1,0,unknown,1,positive,,
30,admin.,single,secondary,no,no,no,cellular,4,sep,563,1,100,4,other,1,positive,,
35,management,single,tertiary,no,no,no,cellular,4,sep,434,2,94,1,other,1,positive,,
64,retired,married,tertiary,no,no,no,telephone,7,sep,569,4,-1,0,unknown,1,positive,,
36,technician,married,tertiary,no,no,no,cellular,7,sep,281,3,97,2,success,1,positive,,
55,admin.,married,secondary,no,no,no,cellular,7,sep,350,1,98,5,success,1,positive,,
63,retired,married,tertiary,no,no,no,cellular,7,sep,219,1,-1,0,unknown,1,positive,,
35,management,single,tertiary,no,no,no,cellular,7,sep,497,1,-1,0,unknown,1,positive,,
52,technician,married,secondary,no,yes,no,cellular,7,sep,211,1,294,1,failure,1,negative,,
34,management,single,tertiary,no,no,no,cellular,7,sep,587,1,-1,0,unknown,1,positive,,
36,services,married,secondary,no,yes,no,cellular,7,sep,351,1,95,6,success,1,positive,,
31,management,single,tertiary,no,no,no,cellular,7,sep,231,1,94,3,success,1,positive,,
45,management,single,tertiary,no,no,no,cellular,7,sep,800,2,102,3,failure,1,positive,,
47,retired,single,primary,no,no,no,cellular,8,sep,293,1,-1,0,unknown,1,positive,,
50,admin.,married,tertiary,no,no,no,cellular,8,sep,495,1,92,3,success,1,positive,,
70,retired,divorced,secondary,no,no,no,cellular,8,sep,206,1,-1,0,unknown,1,negative,,
43,blue-collar,married,secondary,no,no,no,cellular,8,sep,261,1,98,1,success,1,positive,,
18,student,single,unknown,no,no,no,cellular,8,sep,169,1,-1,0,unknown,1,positive,,
33,self-employed,married,secondary,no,no,no,cellular,8,sep,165,1,97,4,success,1,positive,,
24,technician,single,secondary,no,no,no,cellular,8,sep,445,2,-1,0,unknown,1,positive,,
25,admin.,single,secondary,no,no,no,cellular,8,sep,260,1,96,1,success,1,positive,,
26,management,single,tertiary,no,yes,no,cellular,8,sep,137,1,-1,0,unknown,1,positive,,
32,management,single,tertiary,no,no,no,cellular,8,sep,519,1,131,2,failure,1,positive,,
25,student,single,unknown,no,no,no,cellular,8,sep,140,1,-1,0,unknown,1,positive,,
39,technician,married,secondary,no,yes,no,cellular,8,sep,108,2,98,3,success,1,positive,,
58,management,married,tertiary,no,no,no,cellular,8,sep,400,2,95,1,success,1,positive,,
42,management,married,tertiary,no,no,no,telephone,8,sep,376,2,-1,0,unknown,1,positive,,
30,blue-collar,single,secondary,no,no,yes,telephone,8,sep,298,3,-1,0,unknown,1,positive,,
76,retired,divorced,primary,no,no,no,cellular,9,sep,475,5,-1,0,unknown,1,positive,,
79,retired,married,secondary,no,no,no,telephone,9,sep,276,1,79,3,failure,1,positive,,
70,retired,married,primary,no,no,no,cellular,9,sep,394,1,-1,0,unknown,1,positive,,
35,management,married,tertiary,no,no,no,cellular,9,sep,569,3,-1,0,unknown,1,positive,,
30,management,single,tertiary,no,no,no,cellular,9,sep,234,1,100,1,failure,1,positive,,
60,retired,married,secondary,no,no,no,cellular,9,sep,408,1,-1,0,unknown,1,negative,,
50,blue-collar,married,primary,no,no,no,telephone,9,sep,214,2,99,4,failure,1,positive,,
51,unemployed,married,secondary,no,no,no,cellular,9,sep,345,1,-1,0,unknown,1,positive,,
71,retired,married,tertiary,no,yes,no,cellular,9,sep,397,1,-1,0,unknown,1,positive,,
31,management,single,tertiary,no,no,no,cellular,9,sep,344,1,295,1,failure,1,positive,,
32,admin.,single,secondary,no,yes,no,cellular,9,sep,344,1,-1,0,unknown,1,positive,,
34,management,married,tertiary,no,no,no,cellular,9,sep,278,2,132,4,failure,1,positive,,
28,admin.,single,secondary,no,yes,yes,cellular,9,sep,259,2,98,4,success,1,positive,,
45,management,married,tertiary,no,no,no,cellular,10,sep,84,3,-1,0,unknown,1,positive,,
32,blue-collar,married,secondary,no,yes,no,cellular,10,sep,185,1,99,5,success,1,positive,,
53,entrepreneur,married,primary,no,yes,no,telephone,10,sep,230,3,-1,0,unknown,1,positive,,
38,unknown,single,tertiary,no,no,no,cellular,11,sep,260,3,95,3,success,1,negative,,
56,admin.,single,secondary,no,yes,no,cellular,11,sep,212,1,-1,0,unknown,1,positive,,
42,technician,married,secondary,no,no,no,cellular,11,sep,285,1,-1,0,unknown,1,positive,,
36,management,married,tertiary,no,no,no,cellular,11,sep,91,1,37,5,success,1,positive,,
47,technician,married,secondary,no,yes,no,unknown,11,sep,91,1,100,2,other,1,positive,,
73,retired,married,unknown,no,no,no,cellular,11,sep,210,1,-1,0,unknown,1,positive,,
46,blue-collar,married,secondary,no,yes,no,cellular,11,sep,108,2,129,2,failure,1,positive,,
32,management,single,tertiary,no,yes,no,cellular,11,sep,100,2,-1,0,unknown,1,positive,,
73,retired,married,tertiary,no,no,no,cellular,11,sep,106,2,-1,0,unknown,1,positive,,
28,blue-collar,single,secondary,no,no,no,telephone,11,sep,240,2,95,3,other,1,positive,,
46,management,married,tertiary,no,no,no,cellular,11,sep,658,4,95,2,other,1,positive,,
74,retired,married,primary,no,no,no,telephone,11,sep,290,2,-1,0,unknown,1,positive,,
71,retired,divorced,tertiary,yes,yes,no,cellular,14,sep,335,4,-1,0,unknown,1,positive,,
41,admin.,divorced,secondary,no,yes,yes,telephone,14,sep,185,2,-1,0,unknown,1,positive,,
73,retired,married,primary,no,no,no,cellular,14,sep,961,5,-1,0,unknown,1,positive,,
47,technician,divorced,secondary,no,no,no,cellular,15,sep,170,1,92,3,failure,1,positive,,
49,technician,divorced,tertiary,no,yes,no,telephone,15,sep,722,1,-1,0,unknown,1,positive,,
48,management,married,tertiary,no,no,no,cellular,15,sep,150,1,105,3,success,1,positive,,
46,management,married,tertiary,no,yes,no,cellular,15,sep,1962,1,105,3,failure,1,positive,,
40,admin.,married,secondary,no,no,no,cellular,15,sep,215,1,-1,0,unknown,1,positive,,
57,blue-collar,married,primary,no,no,no,cellular,15,sep,107,2,105,2,success,1,positive,,
50,housemaid,married,secondary,no,no,no,cellular,15,sep,173,2,99,4,failure,1,positive,,
34,blue-collar,married,secondary,no,no,no,cellular,15,sep,89,2,106,1,success,1,positive,,
56,services,married,secondary,no,no,no,cellular,15,sep,875,1,-1,0,unknown,1,positive,,
32,technician,single,tertiary,no,no,no,cellular,15,sep,126,2,134,1,other,1,positive,,
50,management,divorced,tertiary,no,no,no,cellular,15,sep,91,1,103,3,success,1,positive,,
54,unemployed,divorced,secondary,no,no,no,cellular,15,sep,106,1,105,3,success,1,positive,,
26,management,single,tertiary,no,no,no,cellular,15,sep,925,1,104,2,success,1,positive,,
40,technician,married,tertiary,no,no,no,cellular,16,sep,1702,3,105,2,success,1,positive,,
31,management,single,tertiary,no,no,no,cellular,16,sep,153,1,104,2,success,1,positive,,
29,management,single,tertiary,no,yes,no,cellular,16,sep,152,1,103,1,success,1,positive,,
52,housemaid,married,primary,no,no,no,cellular,16,sep,292,1,-1,0,unknown,1,positive,,
38,technician,married,secondary,no,no,no,cellular,16,sep,387,1,-1,0,unknown,1,positive,,
46,management,married,tertiary,no,no,no,cellular,17,sep,543,1,-1,0,unknown,1,positive,,
26,management,single,tertiary,no,no,no,cellular,18,sep,890,5,-1,0,unknown,1,positive,,
25,management,single,tertiary,no,no,no,cellular,18,sep,267,2,114,2,failure,1,positive,,
28,admin.,single,secondary,no,no,no,cellular,18,sep,115,3,-1,0,unknown,1,positive,,
70,retired,married,tertiary,no,no,no,cellular,18,sep,1104,2,88,2,other,1,positive,,
83,retired,married,primary,no,no,no,telephone,22,sep,773,1,92,2,success,1,positive,,
43,management,divorced,tertiary,no,no,no,cellular,22,sep,83,1,113,3,success,1,positive,,
45,blue-collar,married,secondary,no,no,no,cellular,22,sep,173,1,141,2,success,1,positive,,
37,admin.,single,tertiary,no,yes,no,cellular,22,sep,239,1,99,2,success,1,positive,,
71,retired,divorced,secondary,no,no,no,cellular,22,sep,369,1,-1,0,unknown,1,positive,,
27,management,single,tertiary,no,no,no,cellular,23,sep,299,1,100,1,success,1,positive,,
47,admin.,married,secondary,no,no,no,cellular,24,sep,261,1,-1,0,unknown,1,positive,,
42,management,divorced,tertiary,no,no,no,cellular,25,sep,692,1,-1,0,unknown,1,positive,,
77,retired,divorced,secondary,no,no,no,cellular,25,sep,210,1,-1,0,unknown,1,negative,,
61,management,married,tertiary,no,no,no,cellular,28,sep,299,2,-1,0,unknown,1,positive,,
28,student,single,tertiary,no,no,no,cellular,28,sep,294,2,105,7,other,1,negative,,
57,management,married,tertiary,no,no,no,cellular,28,sep,341,3,98,3,success,1,positive,,
34,management,married,tertiary,no,yes,no,telephone,29,sep,316,1,119,1,other,1,positive,,
50,technician,divorced,secondary,no,no,no,cellular,29,sep,159,1,120,2,failure,1,negative,,
40,blue-collar,married,secondary,no,no,no,cellular,30,sep,117,1,121,1,success,1,positive,,
38,technician,single,secondary,no,no,no,telephone,30,sep,234,1,-1,0,unknown,1,positive,,
84,entrepreneur,married,secondary,no,no,no,telephone,30,sep,992,2,-1,0,unknown,1,negative,,
35,management,married,tertiary,no,no,no,cellular,1,oct,305,2,121,1,success,1,positive,,
26,student,single,secondary,no,no,no,cellular,1,oct,194,1,119,1,success,1,positive,,
37,technician,married,unknown,no,no,no,cellular,1,oct,238,1,107,2,success,1,positive,,
47,management,married,tertiary,no,no,no,cellular,1,oct,101,1,-1,0,unknown,1,positive,,
37,management,single,tertiary,no,yes,no,cellular,1,oct,137,1,119,1,failure,1,positive,,
28,management,single,tertiary,no,no,no,cellular,1,oct,502,1,115,3,other,1,positive,,
54,management,married,tertiary,no,no,no,cellular,2,oct,194,2,94,1,success,1,positive,,
54,management,married,tertiary,no,no,no,cellular,2,oct,849,2,119,1,success,1,positive,,
61,retired,married,secondary,no,no,no,cellular,6,oct,215,1,-1,0,unknown,1,positive,,
30,technician,single,secondary,no,no,no,cellular,6,oct,144,1,-1,0,unknown,1,positive,,
60,retired,married,primary,no,no,no,cellular,6,oct,728,1,-1,0,unknown,1,positive,,
30,technician,single,tertiary,no,no,no,cellular,6,oct,384,2,-1,0,unknown,1,positive,,
57,management,divorced,unknown,no,no,no,cellular,6,oct,480,1,40,5,success,1,positive,,
44,management,married,unknown,no,no,no,cellular,6,oct,296,3,-1,0,unknown,1,positive,,
37,blue-collar,married,secondary,no,yes,no,cellular,7,oct,371,1,495,1,failure,1,positive,,
33,management,single,tertiary,no,no,no,cellular,7,oct,201,1,58,3,failure,1,positive,,
25,admin.,single,tertiary,no,no,no,cellular,7,oct,290,1,114,1,failure,1,positive,,
54,unknown,married,unknown,no,no,no,cellular,7,oct,335,1,-1,0,unknown,1,positive,,
24,blue-collar,single,secondary,no,yes,no,cellular,8,oct,147,1,92,5,other,1,positive,,
36,technician,married,tertiary,no,yes,no,cellular,8,oct,234,2,175,2,success,1,positive,,
42,management,married,unknown,no,yes,no,cellular,8,oct,667,1,321,1,other,1,positive,,
29,admin.,single,secondary,no,no,no,cellular,8,oct,137,1,-1,0,unknown,1,positive,,
58,retired,married,primary,no,no,no,telephone,8,oct,153,1,93,1,success,1,positive,,
33,management,single,tertiary,no,no,no,cellular,8,oct,611,2,183,1,success,1,positive,,
27,admin.,married,secondary,no,no,no,cellular,9,oct,266,3,184,1,success,1,positive,,
79,retired,divorced,primary,no,no,no,cellular,9,oct,1106,2,-1,0,unknown,1,positive,,
60,admin.,divorced,secondary,no,no,no,telephone,12,oct,261,1,187,1,success,1,positive,,
47,housemaid,married,secondary,no,no,no,cellular,12,oct,105,1,-1,0,unknown,1,positive,,
56,unemployed,married,secondary,no,no,no,cellular,12,oct,511,3,187,1,failure,1,positive,,
25,technician,single,secondary,no,no,yes,cellular,12,oct,138,1,-1,0,unknown,1,positive,,
21,student,single,secondary,no,no,no,cellular,12,oct,180,1,-1,0,unknown,1,positive,,
73,retired,divorced,secondary,no,yes,no,cellular,12,oct,146,1,-1,0,unknown,1,positive,,
67,management,divorced,tertiary,no,no,no,cellular,13,oct,411,2,-1,0,unknown,1,positive,,
51,entrepreneur,divorced,tertiary,no,no,no,cellular,13,oct,79,2,-1,0,unknown,1,positive,,
48,management,married,tertiary,no,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,1,positive,,
39,technician,divorced,secondary,no,no,no,cellular,13,oct,242,1,48,2,failure,1,positive,,
35,management,single,tertiary,no,no,no,cellular,13,oct,221,1,182,1,success,1,positive,,
61,self-employed,divorced,tertiary,no,yes,no,cellular,13,oct,210,1,182,2,success,1,positive,,
62,retired,married,secondary,no,no,no,cellular,13,oct,896,1,57,2,success,1,positive,,
35,technician,single,tertiary,no,no,no,cellular,13,oct,301,2,-1,0,unknown,1,positive,,
36,admin.,divorced,secondary,no,no,no,cellular,13,oct,204,2,99,5,failure,1,positive,,
83,retired,single,primary,no,no,no,telephone,13,oct,1003,3,-1,0,unknown,1,positive,,
32,technician,married,tertiary,no,no,no,cellular,14,oct,216,1,57,1,failure,1,positive,,
23,student,single,secondary,no,no,no,cellular,14,oct,84,1,183,1,success,1,positive,,
